user_id,rank,problem_id,p_ac,difficulty,in_growth_band
138,4,5649,0.6603957414627075,2,1
138,5,5116,0.6603957414627075,2,1
138,6,2284,0.658980667591095,2,1
138,7,7984,0.658980667591095,2,1
138,8,7613,0.658980667591095,2,1
138,9,4511,0.658980667591095,2,1
138,10,5117,0.6523647904396057,2,1
139,1,1414,0.6960856914520264,2,1
139,2,1142,0.6960856914520264,2,1
139,3,7317,0.6951074004173279,2,1
139,4,8477,0.6951074004173279,2,1
139,5,7588,0.6951074004173279,2,1
139,6,383,0.6951074004173279,2,1
139,7,2629,0.6951074004173279,2,1
139,8,475,0.6951074004173279,2,1
139,9,4457,0.6951074004173279,2,1
139,10,9510,0.6951074004173279,2,1
140,1,5050,0.6749680638313293,3,1
140,2,3337,0.6747090816497803,3,1
140,3,9923,0.6705807447433472,7,1
140,4,1850,0.670255184173584,4,1
140,5,4056,0.670146644115448,3,1
140,6,8769,0.670146644115448,3,1
140,7,3381,0.670146644115448,3,1
140,8,4338,0.670146644115448,3,1
140,9,7446,0.6691238880157471,3,1
140,10,5049,0.6667345762252808,3,1
141,1,388,0.6920631527900696,2,1
141,2,7778,0.691958487033844,1,1
141,3,6779,0.6916614770889282,1,1
141,4,791,0.6902504563331604,1,1
141,5,10269,0.6080896258354187,2,1
141,6,9719,0.6080896258354187,2,1
141,7,7741,0.606700599193573,2,1
141,8,3008,0.6065834164619446,1,1
141,9,4253,0.6065834164619446,1,1
141,10,6519,0.6065834164619446,1,1
142,1,7284,0.6005451083183289,6,1
142,2,5439,0.5947331190109253,3,1
142,3,961,0.5933763980865479,5,1
142,4,3510,0.5933763980865479,5,1
142,5,6225,0.5874180197715759,5,1
142,6,3119,0.5862190127372742,5,1
142,7,6365,0.5776719450950623,1,1
142,8,6526,0.5776719450950623,1,1
142,9,708,0.5776719450950623,1,1
142,10,9389,0.5776719450950623,1,1
143,1,8684,0.67936110496521,5,1
143,2,8715,0.6789969205856323,4,1
143,3,2681,0.6782034635543823,6,1
143,4,5541,0.6744656562805176,4,1
143,5,2764,0.6744656562805176,4,1
143,6,621,0.6744656562805176,4,1
143,7,3069,0.6744656562805176,4,1
143,8,8875,0.6744656562805176,4,1
143,9,4934,0.6744656562805176,4,1
143,10,9799,0.6744656562805176,4,1
144,1,7638,0.6983814835548401,3,1
144,2,2523,0.6983814835548401,3,1
144,3,1650,0.6983814835548401,3,1
144,4,6192,0.6983814835548401,3,1
144,5,6368,0.6983814835548401,3,1
144,6,416,0.6983814835548401,3,1
144,7,5502,0.6983814835548401,3,1
144,8,1886,0.6983814835548401,3,1
144,9,1370,0.6983814835548401,3,1
144,10,4291,0.6983814835548401,3,1
145,1,5048,0.6791856288909912,2,1
145,2,5849,0.6791856288909912,2,1
145,3,5649,0.6791856288909912,2,1
145,4,8679,0.6791856288909912,2,1
145,5,617,0.6791856288909912,2,1
145,6,5116,0.6791856288909912,2,1
145,7,618,0.6791856288909912,2,1
145,8,5047,0.6791856288909912,2,1
145,9,5848,0.6791856288909912,2,1
145,10,7984,0.6778106093406677,2,1
146,1,8213,0.6999316215515137,5,1
146,2,1854,0.6999316215515137,5,1
146,3,47,0.6999316215515137,5,1
146,4,3085,0.6999316215515137,5,1
146,5,3152,0.6999316215515137,5,1
146,6,9016,0.6999316215515137,5,1
146,7,1219,0.6999316215515137,5,1
146,8,5349,0.6999316215515137,5,1
146,9,5537,0.6999316215515137,5,1
146,10,9697,0.6999316215515137,5,1
147,1,2126,0.6132741570472717,4,1
147,2,4921,0.49313879013061523,1,1
147,3,7984,0.42443132400512695,2,1
147,4,1781,0.40961164236068726,4,1
147,5,264,0.4004081189632416,1,1
147,6,3008,0.4004081189632416,1,1
147,7,4253,0.4004081189632416,1,1
147,8,3742,0.4004081189632416,1,1
147,9,3433,0.4004081189632416,1,1
147,10,3280,0.4004081189632416,1,1
148,1,5548,0.6973560452461243,4,1
148,2,4243,0.6973560452461243,4,1
148,3,2684,0.6973560452461243,4,1
148,4,3475,0.6973560452461243,4,1
148,5,1843,0.6973560452461243,4,1
148,6,2573,0.6973560452461243,4,1
148,7,563,0.6973560452461243,4,1
148,8,2686,0.6973560452461243,4,1
148,9,8003,0.6973560452461243,4,1
148,10,3936,0.6973560452461243,4,1
149,1,3330,0.6695601344108582,3,1
149,2,5049,0.48694732785224915,3,1
149,3,5047,0.486824631690979,2,1
149,4,8308,0.45454540848731995,2,1
149,5,9659,0.4544236361980438,1,1
149,6,4380,0.38006335496902466,2,0
149,7,7685,0.37758222222328186,6,0
149,8,6055,0.36386218667030334,2,0
149,9,4289,0.3637485206127167,1,0
149,10,5361,0.3637485206127167,1,0
150,1,2437,0.645209789276123,2,1
150,2,8852,0.6431421637535095,1,1
150,3,4956,0.6431421637535095,1,1
150,4,5816,0.6431421637535095,1,1
150,5,708,0.6431421637535095,1,1
150,6,730,0.6431421637535095,1,1
150,7,5764,0.6431421637535095,1,1
150,8,6519,0.6431421637535095,1,1
150,9,6521,0.6431421637535095,1,1
150,10,6526,0.6431421637535095,1,1
151,1,2298,0.6980119347572327,5,1
151,2,8531,0.6980119347572327,5,1
151,3,8763,0.6980119347572327,5,1
151,4,8604,0.6980119347572327,5,1
151,5,10295,0.6980119347572327,5,1
151,6,7936,0.6980119347572327,5,1
151,7,8669,0.6980119347572327,5,1
151,8,2308,0.6980119347572327,5,1
151,9,4510,0.6980119347572327,5,1
151,10,4514,0.6980119347572327,5,1
152,1,9927,0.6996368169784546,4,1
152,2,3748,0.6996368169784546,4,1
152,3,3688,0.6996368169784546,4,1
152,4,3662,0.6996368169784546,4,1
152,5,3610,0.6996368169784546,4,1
152,6,7689,0.6996368169784546,4,1
152,7,3404,0.6996368169784546,4,1
152,8,3400,0.6996368169784546,4,1
152,9,3235,0.6996368169784546,4,1
152,10,10284,0.6996368169784546,4,1
153,1,8715,0.6834221482276917,4,1
153,2,4934,0.6789237856864929,4,1
153,3,826,0.6789237856864929,4,1
153,4,1850,0.6789237856864929,4,1
153,5,3380,0.6789237856864929,4,1
153,6,3392,0.6789237856864929,4,1
153,7,7029,0.6789237856864929,4,1
153,8,8875,0.6789237856864929,4,1
153,9,8790,0.6789237856864929,4,1
153,10,8919,0.6789237856864929,4,1
154,1,9466,0.6711686849594116,5,1
154,2,4819,0.6711686849594116,5,1
154,3,8684,0.6593472957611084,5,1
154,4,10254,0.6580432653427124,5,1
154,5,3436,0.6580432653427124,5,1
154,6,5850,0.6580432653427124,5,1
154,7,6035,0.6580432653427124,5,1
154,8,10486,0.6580432653427124,5,1
154,9,2701,0.6570022106170654,5,1
154,10,3423,0.6570022106170654,5,1
155,1,8750,0.6546683311462402,2,1
155,2,8852,0.6387104988098145,1,1
155,3,4253,0.6387104988098145,1,1
155,4,9266,0.6387104988098145,1,1
155,5,537,0.6387104988098145,1,1
155,6,3742,0.6387104988098145,1,1
155,7,3279,0.6387104988098145,1,1
155,8,5816,0.6387104988098145,1,1
155,9,3261,0.6387104988098145,1,1
155,10,708,0.6387104988098145,1,1
156,1,1182,0.6778133511543274,3,1
156,2,3433,0.677598774433136,1,1
156,3,8460,0.677598774433136,1,1
156,4,264,0.677598774433136,1,1
156,5,7330,0.677598774433136,1,1
156,6,5276,0.677598774433136,1,1
156,7,3742,0.677598774433136,1,1
156,8,5816,0.677598774433136,1,1
156,9,5208,0.677598774433136,1,1
156,10,9266,0.677598774433136,1,1
157,1,5050,0.6681424975395203,3,1
157,2,3337,0.6678807139396667,3,1
157,3,4338,0.6632704138755798,3,1
157,4,3381,0.6632704138755798,3,1
157,5,4056,0.6632704138755798,3,1
157,6,7962,0.6632704138755798,3,1
157,7,8769,0.6632704138755798,3,1
157,8,7446,0.6622370481491089,3,1
157,9,5049,0.6598232984542847,3,1
157,10,7957,0.659270167350769,3,1
158,1,8013,0.6857396364212036,2,1
158,2,2629,0.6110517382621765,2,1
158,3,3470,0.6038350462913513,4,1
158,4,3130,0.6038350462913513,4,1
158,5,2709,0.6037367582321167,6,1
158,6,5643,0.595518946647644,1,1
158,7,8068,0.5951130390167236,2,1
158,8,2537,0.5879898071289062,4,1
158,9,2710,0.5372864603996277,6,1
158,10,5741,0.5183557271957397,4,1
159,1,9399,0.6717321276664734,1,1
159,2,8707,0.6009831428527832,2,1
159,3,1263,0.6001830697059631,2,1
159,4,264,0.5841204524040222,1,1
159,5,730,0.5841204524040222,1,1
159,6,9266,0.5841204524040222,1,1
159,7,5764,0.5841204524040222,1,1
159,8,4956,0.5841204524040222,1,1
159,9,3280,0.5841204524040222,1,1
159,10,3279,0.5841204524040222,1,1
160,1,8477,0.69935142993927,2,1
160,2,2582,0.69935142993927,2,1
160,3,3557,0.69935142993927,2,1
160,4,4457,0.69935142993927,2,1
160,5,7317,0.69935142993927,2,1
160,6,5223,0.69935142993927,2,1
160,7,7588,0.69935142993927,2,1
160,8,9510,0.69935142993927,2,1
160,9,2629,0.69935142993927,2,1
160,10,7692,0.69935142993927,2,1
161,1,8687,0.694784939289093,3,1
161,2,7938,0.694784939289093,3,1
161,3,8777,0.694784939289093,3,1
161,4,4043,0.694784939289093,3,1
161,5,1206,0.694784939289093,3,1
161,6,5439,0.694784939289093,3,1
161,7,8850,0.694784939289093,3,1
161,8,8711,0.694784939289093,3,1
161,9,4706,0.6941814422607422,4,1
161,10,10348,0.6940771341323853,3,1
162,1,8482,0.6975568532943726,2,1
162,2,4380,0.6975568532943726,2,1
162,3,9168,0.6975568532943726,2,1
162,4,5117,0.6975568532943726,2,1
162,5,3294,0.6975568532943726,2,1
162,6,8809,0.6975568532943726,2,1
162,7,7937,0.6975568532943726,2,1
162,8,8707,0.6975568532943726,2,1
162,9,7955,0.6975568532943726,2,1
162,10,8750,0.6975568532943726,2,1
163,1,7050,0.6959367990493774,2,1
163,2,4721,0.6958310008049011,2,1
163,3,7691,0.6958310008049011,2,1
163,4,6392,0.6958310008049011,2,1
163,5,8573,0.6958310008049011,2,1
163,6,6388,0.6958310008049011,2,1
163,7,9521,0.6958310008049011,2,1
163,8,3516,0.6958310008049011,2,1
163,9,8462,0.6958310008049011,2,1
163,10,474,0.6958310008049011,2,1
164,1,4024,0.6959164142608643,5,1
164,2,7050,0.6957104206085205,2,1
164,3,4721,0.6956045627593994,2,1
164,4,6392,0.6956045627593994,2,1
164,5,9521,0.6956045627593994,2,1
164,6,7691,0.6956045627593994,2,1
164,7,2933,0.6956045627593994,2,1
164,8,8462,0.6956045627593994,2,1
164,9,2778,0.6956045627593994,2,1
164,10,3516,0.6956045627593994,2,1
165,1,10347,0.6387998461723328,2,1
165,2,537,0.6373412609100342,1,1
165,3,1166,0.6373412609100342,1,1
165,4,708,0.6373412609100342,1,1
165,5,1078,0.6373412609100342,1,1
165,6,5361,0.6373412609100342,1,1
165,7,3280,0.6373412609100342,1,1
165,8,207,0.6373412609100342,1,1
165,9,730,0.6373412609100342,1,1
165,10,264,0.6373412609100342,1,1
166,1,4673,0.6718142032623291,1,1
166,2,572,0.6715070009231567,1,1
166,3,8979,0.6715070009231567,1,1
166,4,10,0.5935946702957153,4,1
166,5,2933,0.5870615839958191,2,1
166,6,6538,0.5842108130455017,1,1
166,7,6526,0.5842108130455017,1,1
166,8,8468,0.5842108130455017,1,1
166,9,537,0.5842108130455017,1,1
166,10,3261,0.5842108130455017,1,1
167,1,8684,0.6694470643997192,5,1
167,2,5050,0.6692297458648682,3,1
167,3,3337,0.6689683794975281,3,1
167,4,9799,0.6644750237464905,4,1
167,5,8769,0.6643655896186829,3,1
167,6,4338,0.6643655896186829,3,1
167,7,3381,0.6643655896186829,3,1
167,8,7962,0.6643655896186829,3,1
167,9,4056,0.6643655896186829,3,1
167,10,7446,0.6633338928222656,3,1
168,1,264,0.6312839984893799,1,1
168,2,1166,0.6312839984893799,1,1
168,3,4253,0.6312839984893799,1,1
168,4,6519,0.6312839984893799,1,1
168,5,6521,0.6312839984893799,1,1
168,6,9266,0.6312839984893799,1,1
168,7,4956,0.6312839984893799,1,1
168,8,5276,0.6312839984893799,1,1
168,9,5208,0.6312839984893799,1,1
168,10,5764,0.6312839984893799,1,1
169,1,6526,0.5831926465034485,1,1
169,2,207,0.5831926465034485,1,1
169,3,9266,0.5831926465034485,1,1
169,4,9443,0.5831926465034485,1,1
169,5,6521,0.5831926465034485,1,1
169,6,6519,0.5831926465034485,1,1
169,7,3280,0.5831926465034485,1,1
169,8,5764,0.5831926465034485,1,1
169,9,3279,0.5831926465034485,1,1
169,10,3742,0.5831926465034485,1,1
170,1,3069,0.6965304017066956,4,1
170,2,7964,0.6965304017066956,4,1
170,3,1850,0.6965304017066956,4,1
170,4,8875,0.6965304017066956,4,1
170,5,3095,0.6965304017066956,4,1
170,6,8919,0.6965304017066956,4,1
170,7,4934,0.6965304017066956,4,1
170,8,3392,0.6965304017066956,4,1
170,9,3611,0.6965304017066956,4,1
170,10,3380,0.6965304017066956,4,1
171,1,10491,0.6971319317817688,1,1
171,2,5137,0.6971319317817688,1,1
171,3,5088,0.6971319317817688,1,1
171,4,5089,0.6971319317817688,1,1
171,5,5090,0.6971319317817688,1,1
171,6,5091,0.6971319317817688,1,1
171,7,5092,0.6971319317817688,1,1
171,8,5096,0.6971319317817688,1,1
171,9,5107,0.6971319317817688,1,1
171,10,8817,0.6971319317817688,1,1
172,1,8679,0.6703529357910156,2,1
172,2,9266,0.6466444134712219,1,1
172,3,3008,0.6466444134712219,1,1
172,4,5361,0.6466444134712219,1,1
172,5,3433,0.6466444134712219,1,1
172,6,4956,0.6466444134712219,1,1
172,7,1166,0.6466444134712219,1,1
172,8,5276,0.6466444134712219,1,1
172,9,5764,0.6466444134712219,1,1
172,10,8852,0.6466444134712219,1,1
173,1,5848,0.6361457705497742,2,1
173,2,3817,0.6205348968505859,2,1
173,3,8462,0.6141906976699829,2,1
173,4,4253,0.611403226852417,1,1
173,5,3008,0.611403226852417,1,1
173,6,9389,0.611403226852417,1,1
173,7,207,0.611403226852417,1,1
173,8,1166,0.611403226852417,1,1
173,9,9443,0.611403226852417,1,1
173,10,6526,0.611403226852417,1,1
174,1,4031,0.5998370051383972,4,1
174,2,5401,0.5996012091636658,2,1
174,3,5050,0.5429961681365967,3,1
174,4,9798,0.5376805067062378,4,1
174,5,4082,0.5292366743087769,4,1
174,6,4927,0.5231353044509888,5,1
174,7,3512,0.5169573426246643,5,1
174,8,6123,0.5136283040046692,6,1
174,9,7330,0.5072920918464661,1,1
174,10,4956,0.5072920918464661,1,1
175,1,9723,0.6866605281829834,6,1
175,2,8715,0.6746520400047302,4,1
175,3,8729,0.6701977849006653,5,1
175,4,10016,0.6701977849006653,5,1
175,5,7959,0.6701977849006653,5,1
175,6,621,0.6700892448425293,4,1
175,7,3380,0.6700892448425293,4,1
175,8,2764,0.6700892448425293,4,1
175,9,1850,0.6700892448425293,4,1
175,10,7029,0.6700892448425293,4,1
176,1,9410,0.6580104231834412,2,1
176,2,5264,0.6578999161720276,1,1
176,3,6214,0.6576969027519226,2,1
176,4,5641,0.6575863361358643,1,1
176,5,6478,0.6575863361358643,1,1
176,6,6426,0.6575863361358643,1,1
176,7,482,0.6562076807022095,2,1
176,8,10276,0.6562076807022095,2,1
176,9,7727,0.6506279110908508,2,1
176,10,3261,0.5689653754234314,1,1
177,1,5050,0.681847333908081,3,1
177,2,3337,0.681591272354126,3,1
177,3,3381,0.6770792007446289,3,1
177,4,7962,0.6770792007446289,3,1
177,5,8769,0.6770792007446289,3,1
177,6,4338,0.6770792007446289,3,1
177,7,4056,0.6770792007446289,3,1
177,8,7446,0.676067590713501,3,1
177,9,7957,0.6731622219085693,3,1
177,10,4508,0.6723167896270752,3,1
178,1,2539,0.6976168751716614,2,1
178,2,6918,0.6976168751716614,2,1
178,3,5128,0.6976168751716614,2,1
178,4,8878,0.6976168751716614,2,1
178,5,5125,0.6976168751716614,2,1
178,6,8880,0.6976168751716614,2,1
178,7,5123,0.6976168751716614,2,1
178,8,5121,0.6976168751716614,2,1
178,9,5100,0.6976168751716614,2,1
178,10,5094,0.6976168751716614,2,1
179,1,5048,0.6714860200881958,2,1
179,2,8679,0.6714860200881958,2,1
179,3,8676,0.6714860200881958,2,1
179,4,5116,0.6714860200881958,2,1
179,5,5649,0.6714860200881958,2,1
179,6,617,0.6714860200881958,2,1
179,7,8678,0.6714860200881958,2,1
179,8,5047,0.6714860200881958,2,1
179,9,5848,0.6714860200881958,2,1
179,10,5849,0.6714860200881958,2,1
180,1,4595,0.5761546492576599,4,1
180,2,708,0.5516088008880615,1,1
180,3,9575,0.5455071926116943,1,1
180,4,6353,0.5452836155891418,2,1
180,5,8601,0.5450894236564636,2,1
180,6,2609,0.5436446666717529,2,1
180,7,4525,0.48500803112983704,5,1
180,8,7964,0.4820210933685303,4,1
180,9,8150,0.46745917201042175,5,1
180,10,9794,0.46289175748825073,5,1
181,1,9633,0.6980974674224854,5,1
181,2,2096,0.6980974674224854,5,1
181,3,1225,0.6980974674224854,5,1
181,4,9800,0.6980974674224854,5,1
181,5,1483,0.6980974674224854,5,1
181,6,7963,0.6980974674224854,5,1
181,7,1524,0.6980974674224854,5,1
181,8,7959,0.6980974674224854,5,1
181,9,10341,0.6980974674224854,5,1
181,10,9922,0.6980974674224854,5,1
182,1,3444,0.6990004777908325,4,1
182,2,494,0.6990004777908325,4,1
182,3,3068,0.6990004777908325,4,1
182,4,725,0.6990004777908325,4,1
182,5,5918,0.6990004777908325,4,1
182,6,3792,0.6990004777908325,4,1
182,7,3804,0.6990004777908325,4,1
182,8,7888,0.6990004777908325,4,1
182,9,9421,0.6990004777908325,4,1
182,10,8570,0.6990004777908325,4,1
183,1,8680,0.6698392033576965,4,1
183,2,8715,0.6695781350135803,4,1
183,3,9313,0.6651983261108398,6,1
183,4,9633,0.665088951587677,5,1
183,5,5541,0.6649795174598694,4,1
183,6,621,0.6649795174598694,4,1
183,7,3069,0.6649795174598694,4,1
183,8,1850,0.6649795174598694,4,1
183,9,3611,0.6649795174598694,4,1
183,10,8714,0.6649795174598694,4,1
184,1,3749,0.6998848915100098,5,1
184,2,3979,0.6998848915100098,5,1
184,3,1110,0.6998848915100098,5,1
184,4,10002,0.6998848915100098,5,1
184,5,1130,0.6998848915100098,5,1
184,6,1137,0.6998848915100098,5,1
184,7,1144,0.6998848915100098,5,1
184,8,3836,0.6998848915100098,5,1
184,9,3787,0.6998848915100098,5,1
184,10,9952,0.6998848915100098,5,1
185,1,10314,0.6999214291572571,6,1
185,2,8510,0.697614848613739,3,1
185,3,5954,0.6949869394302368,3,1
185,4,8567,0.6949869394302368,3,1
185,5,416,0.6949869394302368,3,1
185,6,6192,0.6949869394302368,3,1
185,7,6368,0.6949869394302368,3,1
185,8,1886,0.6949869394302368,3,1
185,9,5374,0.6949869394302368,3,1
185,10,3031,0.6949869394302368,3,1
186,1,6788,0.6963754296302795,3,1
186,2,4441,0.6963754296302795,3,1
186,3,4264,0.6963754296302795,3,1
186,4,852,0.6963754296302795,3,1
186,5,4228,0.6963754296302795,3,1
186,6,4220,0.6963754296302795,3,1
186,7,4212,0.6963754296302795,3,1
186,8,8178,0.6963754296302795,3,1
186,9,4088,0.6963754296302795,3,1
186,10,4069,0.6963754296302795,3,1
187,1,3337,0.6677344441413879,3,1
187,2,7962,0.6631230711936951,3,1
187,3,4338,0.6631230711936951,3,1
187,4,3381,0.6631230711936951,3,1
187,5,8769,0.6631230711936951,3,1
187,6,4056,0.6631230711936951,3,1
187,7,7446,0.6620895266532898,3,1
187,8,7957,0.6591219902038574,3,1
187,9,216,0.6583006381988525,4,1
187,10,8415,0.6582586765289307,3,1
188,1,8679,0.6821416616439819,2,1
188,2,5190,0.6736385226249695,2,1
188,3,8097,0.6589599251747131,2,1
188,4,3008,0.6588495373725891,1,1
188,5,6526,0.6588495373725891,1,1
188,6,9266,0.6588495373725891,1,1
188,7,5208,0.6588495373725891,1,1
188,8,207,0.6588495373725891,1,1
188,9,1166,0.6588495373725891,1,1
188,10,9443,0.6588495373725891,1,1
189,1,5049,0.6868423819541931,3,1
189,2,617,0.6867367029190063,2,1
189,3,9444,0.6580930352210999,1,1
189,4,3785,0.6578900814056396,2,1
189,5,2523,0.5721744298934937,3,1
189,6,6392,0.5720542073249817,2,1
189,7,730,0.5691758394241333,1,1
189,8,9389,0.5691758394241333,1,1
189,9,4253,0.5691758394241333,1,1
189,10,5816,0.5691758394241333,1,1
190,1,8821,0.5931459069252014,2,1
190,2,1650,0.5031037926673889,3,1
190,3,5208,0.5000441074371338,1,1
190,4,4956,0.5000441074371338,1,1
190,5,3742,0.5000441074371338,1,1
190,6,6526,0.5000441074371338,1,1
190,7,708,0.5000441074371338,1,1
190,8,6521,0.5000441074371338,1,1
190,9,730,0.5000441074371338,1,1
190,10,6519,0.5000441074371338,1,1
191,1,1732,0.6972267031669617,3,1
191,2,8242,0.6972267031669617,3,1
191,3,9720,0.6972267031669617,3,1
191,4,7320,0.6972267031669617,3,1
191,5,3957,0.6972267031669617,3,1
191,6,7459,0.6972267031669617,3,1
191,7,8800,0.6972267031669617,3,1
191,8,1330,0.6972267031669617,3,1
191,9,10298,0.6972267031669617,3,1
191,10,8494,0.6972267031669617,3,1
192,1,8460,0.6675652861595154,1,1
192,2,8477,0.5833410024642944,2,1
192,3,5473,0.5757270455360413,2,1
192,4,1831,0.5737623572349548,3,1
192,5,5361,0.57352215051651,1,1
192,6,264,0.57352215051651,1,1
192,7,3742,0.57352215051651,1,1
192,8,3280,0.57352215051651,1,1
192,9,3279,0.57352215051651,1,1
192,10,5764,0.57352215051651,1,1
193,1,7962,0.5396082401275635,3,1
193,2,1786,0.5195344686508179,3,1
193,3,5118,0.5186489820480347,2,1
193,4,10318,0.5117505788803101,6,1
193,5,3742,0.5093536376953125,1,1
193,6,5764,0.5093536376953125,1,1
193,7,3261,0.5093536376953125,1,1
193,8,6519,0.5093536376953125,1,1
193,9,6521,0.5093536376953125,1,1
193,10,6526,0.5093536376953125,1,1
194,1,3768,0.6888803839683533,2,1
194,2,7784,0.6887750625610352,1,1
194,3,8651,0.6887750625610352,1,1
194,4,7378,0.6885817050933838,2,1
194,5,6772,0.6884763836860657,1,1
194,6,8451,0.6884763836860657,1,1
194,7,8678,0.6279752850532532,2,1
194,8,708,0.603023886680603,1,1
194,9,9443,0.603023886680603,1,1
194,10,3261,0.603023886680603,1,1
195,1,6374,0.6487841606140137,4,1
195,2,8482,0.6419221758842468,2,1
195,3,5118,0.634385347366333,2,1
195,4,7638,0.6285739541053772,3,1
195,5,2933,0.6284592747688293,2,1
195,6,730,0.6257120370864868,1,1
195,7,6521,0.6257120370864868,1,1
195,8,5276,0.6257120370864868,1,1
195,9,5764,0.6257120370864868,1,1
195,10,264,0.6257120370864868,1,1
196,1,3325,0.6620447039604187,5,1
196,2,9055,0.6577715873718262,1,1
196,3,618,0.5948167443275452,2,1
196,4,5649,0.5948167443275452,2,1
196,5,2437,0.5713777542114258,2,1
196,6,8468,0.5691671371459961,1,1
196,7,6526,0.5691671371459961,1,1
196,8,5276,0.5691671371459961,1,1
196,9,708,0.5691671371459961,1,1
196,10,4289,0.5691671371459961,1,1
197,1,5849,0.5677509307861328,2,1
197,2,8676,0.5677509307861328,2,1
197,3,7801,0.5337166786193848,2,1
197,4,3817,0.4513711929321289,2,1
197,5,752,0.4505116045475006,5,1
197,6,8295,0.44497209787368774,4,1
197,7,2385,0.4418303966522217,1,1
197,8,5816,0.4418303966522217,1,1
197,9,264,0.4418303966522217,1,1
197,10,3279,0.4418303966522217,1,1
198,1,7050,0.6960296630859375,2,1
198,2,6392,0.695923924446106,2,1
198,3,474,0.695923924446106,2,1
198,4,2778,0.695923924446106,2,1
198,5,6388,0.695923924446106,2,1
198,6,1659,0.695923924446106,2,1
198,7,8462,0.695923924446106,2,1
198,8,7691,0.695923924446106,2,1
198,9,8573,0.695923924446106,2,1
198,10,9521,0.695923924446106,2,1
199,1,7528,0.6757484674453735,1,1
199,2,6779,0.675443172454834,1,1
199,3,7363,0.675443172454834,1,1
199,4,6853,0.675443172454834,1,1
199,5,7937,0.6053565740585327,2,1
199,6,2928,0.5886710286140442,2,1
199,7,9389,0.5885521173477173,1,1
199,8,5764,0.5885521173477173,1,1
199,9,3280,0.5885521173477173,1,1
199,10,8460,0.5885521173477173,1,1
200,1,8998,0.6947636604309082,5,1
200,2,1078,0.6925337314605713,1,1
200,3,8468,0.6925337314605713,1,1
200,4,9266,0.6925337314605713,1,1
200,5,4956,0.6925337314605713,1,1
200,6,3261,0.6925337314605713,1,1
200,7,6365,0.6925337314605713,1,1
200,8,2385,0.6925337314605713,1,1
200,9,8460,0.6925337314605713,1,1
200,10,7330,0.6925337314605713,1,1
201,1,8750,0.6981139779090881,2,1
201,2,7955,0.6981139779090881,2,1
201,3,8482,0.6981139779090881,2,1
201,4,5117,0.6981139779090881,2,1
201,5,9168,0.6981139779090881,2,1
201,6,4380,0.6981139779090881,2,1
201,7,8707,0.6981139779090881,2,1
201,8,7937,0.6981139779090881,2,1
201,9,3294,0.6981139779090881,2,1
201,10,5190,0.6974105834960938,2,1
202,1,866,0.6996262669563293,4,1
202,2,10,0.6996262669563293,4,1
202,3,682,0.6994036436080933,3,1
202,4,5728,0.6994036436080933,3,1
202,5,5389,0.6994036436080933,3,1
202,6,8751,0.6994036436080933,3,1
202,7,8510,0.6966556310653687,3,1
202,8,1189,0.6941273808479309,4,1
202,9,7862,0.6941273808479309,4,1
202,10,6997,0.6941273808479309,4,1
203,1,8715,0.6992893218994141,4,1
203,2,7964,0.6949158310890198,4,1
203,3,2764,0.6949158310890198,4,1
203,4,621,0.6949158310890198,4,1
203,5,7966,0.6949158310890198,4,1
203,6,3611,0.6949158310890198,4,1
203,7,5541,0.6949158310890198,4,1
203,8,8714,0.6949158310890198,4,1
203,9,769,0.6949158310890198,4,1
203,10,3392,0.6949158310890198,4,1
204,1,5649,0.6711838245391846,2,1
204,2,5048,0.6711838245391846,2,1
204,3,5047,0.6711838245391846,2,1
204,4,8677,0.6711838245391846,2,1
204,5,5849,0.6711838245391846,2,1
204,6,7613,0.6697911620140076,2,1
204,7,2284,0.6697911620140076,2,1
204,8,4380,0.6632778644561768,2,1
204,9,9168,0.6632778644561768,2,1
204,10,8482,0.6632778644561768,2,1
205,1,4572,0.6372295022010803,2,1
205,2,5077,0.6371159553527832,1,1
205,3,5797,0.6371159553527832,1,1
205,4,5216,0.6369073987007141,2,1
205,5,6643,0.636793851852417,1,1
205,6,6854,0.636793851852417,1,1
205,7,9794,0.5576494932174683,5,1
205,8,6538,0.5465027093887329,1,1
205,9,264,0.5465027093887329,1,1
205,10,3280,0.5465027093887329,1,1
206,1,5050,0.6986324191093445,3,1
206,2,3337,0.6983838677406311,3,1
206,3,8769,0.6940029263496399,3,1
206,4,7962,0.6940029263496399,3,1
206,5,3381,0.6940029263496399,3,1
206,6,4338,0.6940029263496399,3,1
206,7,7446,0.693020224571228,3,1
206,8,7957,0.6901972889900208,3,1
206,9,4438,0.6894155144691467,4,1
206,10,5799,0.6893755793571472,3,1
207,1,5117,0.6472725868225098,2,1
207,2,8482,0.6472725868225098,2,1
207,3,8460,0.6311655044555664,1,1
207,4,3280,0.6311655044555664,1,1
207,5,6521,0.6311655044555664,1,1
207,6,9389,0.6311655044555664,1,1
207,7,5276,0.6311655044555664,1,1
207,8,4956,0.6311655044555664,1,1
207,9,7330,0.6311655044555664,1,1
207,10,5764,0.6311655044555664,1,1
208,1,4338,0.6999014019966125,3,1
208,2,3381,0.6999014019966125,3,1
208,3,7962,0.6999014019966125,3,1
208,4,4056,0.6999014019966125,3,1
208,5,8769,0.6999014019966125,3,1
208,6,7446,0.6989294290542603,3,1
208,7,5049,0.6966577768325806,3,1
208,8,7957,0.696137011051178,3,1
